rank,zdock_score,dockq
948,482.481,0.025
949,482.325,0.026
950,482.262,0.01
951,482.261,0.021
952,482.125,0.02
953,482.074,0.011
954,481.946,0.014
955,481.791,0.013
956,481.677,0.017
957,481.545,0.024
958,481.433,0.016
959,481.432,0.01
960,481.387,0.028
961,481.366,0.021
962,481.245,0.035
963,481.19,0.02
964,481.16,0.017
965,481.019,0.024
966,480.946,0.023
967,480.813,0.014
968,480.81,0.022
969,480.701,0.018
970,480.656,0.011
971,480.596,0.021
972,480.569,0.01
973,480.512,0.033
974,480.359,0.021
975,480.277,0.018
976,480.231,0.017
977,480.173,0.085
978,480.163,0.015
979,480.151,0.019
980,480.06,0.014
981,479.761,0.023
982,479.667,0.017
983,479.605,0.02
984,479.587,0.015
985,479.435,0.027
986,479.419,0.022
987,479.355,0.02
988,479.332,0.039
989,479.276,0.012
990,479.135,0.058
991,479.103,0.036
992,478.738,0.012
993,478.737,0.019
994,478.653,0.011
995,478.645,0.016
996,478.589,0.013
997,478.565,0.041
998,478.411,0.028
999,478.382,0.013
1000,478.249,0.036
