rank,zdock_score,dockq
922,837.632,0.06
923,837.417,0.066
924,837.405,0.047
925,837.277,0.088
926,837.215,0.04
927,836.903,0.039
928,836.467,0.037
929,836.436,0.053
930,835.992,0.204
931,835.703,0.034
932,835.182,0.055
933,835.153,0.043
934,835.135,0.036
935,834.812,0.058
936,834.701,0.035
937,834.562,0.073
938,834.48,0.04
939,834.43,0.042
940,834.117,0.156
941,833.946,0.04
942,833.684,0.107
943,833.62,0.053
944,833.609,0.04
945,833.563,0.05
946,833.541,0.082
947,833.514,0.046
948,833.21,0.05
949,832.892,0.037
950,832.769,0.028
951,832.63,0.044
952,832.578,0.042
953,832.526,0.079
954,832.474,0.028
955,832.317,0.043
956,832.307,0.122
957,832.268,0.038
958,831.716,0.029
959,831.448,0.048
960,831.409,0.047
961,831.36,0.04
962,831.027,0.058
963,830.978,0.034
964,830.636,0.047
965,830.617,0.092
966,830.417,0.049
967,830.338,0.048
968,830.277,0.044
969,830.117,0.098
970,829.833,0.069
971,829.801,0.046
972,829.461,0.057
973,829.311,0.04
974,829.295,0.027
975,829.271,0.153
976,829.133,0.128
977,828.885,0.053
978,828.813,0.072
979,828.593,0.028
980,828.583,0.047
981,828.473,0.038
982,828.436,0.059
983,828.095,0.035
984,827.831,0.054
985,827.82,0.047
986,827.756,0.052
987,827.718,0.039
988,827.661,0.036
989,827.572,0.047
990,827.43,0.04
991,827.404,0.036
992,827.32,0.067
993,826.733,0.109
994,826.656,0.046
995,826.494,0.074
996,826.415,0.048
997,826.279,0.06
998,825.981,0.063
999,825.83,0.047
1000,825.777,0.035
